track_id,track_name,audio_path,audio_relative_path,matrix_path,matrix_relative_path,num_windows,num_features,status
1dxbiVeiV7nQ2V9qXnhJiB,Buddhu Sa Mann,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\23. Buddhu Sa Mann.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\23. Buddhu Sa Mann.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00170.npy,data\processed\phase2_feature_matrices\audio_00170.npy,231,30,created
2Wu9PNpLUCBl3W1GaPqkhl,"Morni Banke (From ""Badhaai Ho"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\24. Morni Banke (From _Badhaai Ho_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\24. Morni Banke (From _Badhaai Ho_).mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00171.npy,data\processed\phase2_feature_matrices\audio_00171.npy,164,30,created
5Rn1DPzSzUktbhuNDDJocS,Party On My Mind,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\25. Party On My Mind.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\25. Party On My Mind.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00172.npy,data\processed\phase2_feature_matrices\audio_00172.npy,186,30,created
3TAhWtQnpoL5Vl9VQPl9fU,Senorita,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\27. Senorita.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\27. Senorita.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00173.npy,data\processed\phase2_feature_matrices\audio_00173.npy,249,30,created
57YNXFZt58cAXgIrxqbFsT,Jugni,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\28. Jugni.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\28. Jugni.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00174.npy,data\processed\phase2_feature_matrices\audio_00174.npy,263,30,created
0LIdJDwGEJUDruEycKBK80,Locha-E-Ulfat,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\32. Locha-E-Ulfat.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\32. Locha-E-Ulfat.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00175.npy,data\processed\phase2_feature_matrices\audio_00175.npy,250,30,created
723xQva0yBF7M6K3nDAG8R,Sooraj Ki Baahon Mein,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\33. Sooraj Ki Baahon Mein.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\33. Sooraj Ki Baahon Mein.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00176.npy,data\processed\phase2_feature_matrices\audio_00176.npy,212,30,created
0og9wKFGgFFNQnrBe7eisG,Uff Teri Adaa,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\34. Uff Teri Adaa.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\34. Uff Teri Adaa.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00177.npy,data\processed\phase2_feature_matrices\audio_00177.npy,177,30,created
06wTXKpDMrSp5OfB7MErpx,Befikra,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\35. Befikra.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\35. Befikra.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00178.npy,data\processed\phase2_feature_matrices\audio_00178.npy,353,30,created
0H2iJVgorRR0ZFgRqGUjUM,Channa Mereya,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\37. Channa Mereya.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\37. Channa Mereya.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00179.npy,data\processed\phase2_feature_matrices\audio_00179.npy,346,30,created
3APdIdF8H0jsxSuGOqXedS,Kabhi Kabhi Aditi,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\40. Kabhi Kabhi Aditi.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\40. Kabhi Kabhi Aditi.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00180.npy,data\processed\phase2_feature_matrices\audio_00180.npy,210,30,created
1R7ChEm1x3mGhDWXKnPSXn,"Daaru Desi (From ""Cocktail"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\41. Daaru Desi (From _Cocktail_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\41. Daaru Desi (From _Cocktail_).mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00181.npy,data\processed\phase2_feature_matrices\audio_00181.npy,227,30,created
32LKwbmh6yVsWoRRF8DIvf,Na Ja,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\42. Na Ja.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\42. Na Ja.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00182.npy,data\processed\phase2_feature_matrices\audio_00182.npy,251,30,created
0WdbnNKO0Jt4BZACSDQh44,"Ghungroo (From ""War"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\43. Ghungroo (From _War_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\43. Ghungroo (From _War_).mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00183.npy,data\processed\phase2_feature_matrices\audio_00183.npy,146,30,created
7eQl3Yqv35ioqUfveKHitE,Tum Se Hi,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\44. Tum Se Hi.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\44. Tum Se Hi.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00184.npy,data\processed\phase2_feature_matrices\audio_00184.npy,340,30,created
3MNYXalwzhzSY3APoec6Nn,"Jaane Kyun (From ""Dostana"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\46. Jaane Kyun (From _Dostana_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\46. Jaane Kyun (From _Dostana_).mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00185.npy,data\processed\phase2_feature_matrices\audio_00185.npy,244,30,created
7Czm0vv2sYL5z4P51KY66e,Maahi Ve,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\50. Maahi Ve.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\50. Maahi Ve.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00186.npy,data\processed\phase2_feature_matrices\audio_00186.npy,372,30,created
0joXv5niso2T8YXWOlIe1X,Titli,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\51. Titli.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\51. Titli.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00187.npy,data\processed\phase2_feature_matrices\audio_00187.npy,234,30,created
1tEto4JrqNmBZFH5uAiYqb,Sadi Gali,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\52. Sadi Gali.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\52. Sadi Gali.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00188.npy,data\processed\phase2_feature_matrices\audio_00188.npy,217,30,created
0mJTAdmY8olbGQjopDYff3,Vaaste,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\53. Vaaste.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\53. Vaaste.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00189.npy,data\processed\phase2_feature_matrices\audio_00189.npy,267,30,created
3MVPReTwLNOBFb6KjiIRNM,Kabhi Jo Baadal Barse,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\54. Kabhi Jo Baadal Barse.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\54. Kabhi Jo Baadal Barse.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00190.npy,data\processed\phase2_feature_matrices\audio_00190.npy,259,30,created
6f7zyAEUCZuvX4Zty62Z5o,Radha,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\55. Radha.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\55. Radha.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00191.npy,data\processed\phase2_feature_matrices\audio_00191.npy,289,30,created
1ccZZf0IQi5y0bHMl2aGDF,Gulabi Aankhen,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\56. Gulabi Aankhen.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\56. Gulabi Aankhen.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00192.npy,data\processed\phase2_feature_matrices\audio_00192.npy,225,30,created
5T2ZZiBMDGh3TZDUbxg4rV,Kaun Tujhe,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\58. Kaun Tujhe.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\58. Kaun Tujhe.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00193.npy,data\processed\phase2_feature_matrices\audio_00193.npy,216,30,created
3uL1IBFhg52VcQqOwAG01E,Mast Magan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\59. Mast Magan.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\59. Mast Magan.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00194.npy,data\processed\phase2_feature_matrices\audio_00194.npy,281,30,created
4BiPsAV070dg3eLSVf727A,Ye Ishq Hai,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\61. Ye Ishq Hai.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\61. Ye Ishq Hai.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00195.npy,data\processed\phase2_feature_matrices\audio_00195.npy,273,30,created
0biCSADTAblvLTLtJz4pXO,Nashe Si Chadh Gayi,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\62. Nashe Si Chadh Gayi.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\62. Nashe Si Chadh Gayi.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00196.npy,data\processed\phase2_feature_matrices\audio_00196.npy,155,30,created
6WediUhXDfm8FR3wlM0r3G,Subha Hone Na De,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\63. Subha Hone Na De.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\63. Subha Hone Na De.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00197.npy,data\processed\phase2_feature_matrices\audio_00197.npy,272,30,created
3H43T5swYywvcdCBFiDgW6,Manwa Laage,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\65. Manwa Laage.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\65. Manwa Laage.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00198.npy,data\processed\phase2_feature_matrices\audio_00198.npy,269,30,created
5zcfnScTSFGCHGY1yeXWke,Ishq Sufiyana (Male),C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\66. Ishq Sufiyana (Male).mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\66. Ishq Sufiyana (Male).mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00199.npy,data\processed\phase2_feature_matrices\audio_00199.npy,233,30,created
5MnAi6ZF7cE8pAz7wYr9Ta,Dil Diyan Gallan,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\67. Dil Diyan Gallan.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\67. Dil Diyan Gallan.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00200.npy,data\processed\phase2_feature_matrices\audio_00200.npy,186,30,created
5iyNH1Dmxif1k4Nl1gMeuh,Masakali,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\69. Masakali.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\69. Masakali.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00201.npy,data\processed\phase2_feature_matrices\audio_00201.npy,238,30,created
2LcXJP95e4HKydTZ2mYfrx,Tujh Mein Rab Dikhta Hai,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\70. Tujh Mein Rab Dikhta Hai.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\70. Tujh Mein Rab Dikhta Hai.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00202.npy,data\processed\phase2_feature_matrices\audio_00202.npy,282,30,created
1kKxvLPfgpG5NRJ9MAmYsu,Lag Ja Gale Se Phir,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\71. Lag Ja Gale Se Phir.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\71. Lag Ja Gale Se Phir.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00203.npy,data\processed\phase2_feature_matrices\audio_00203.npy,264,30,created
4RixtPhUXlci9ad4qIMj23,Kuch Kuch Hota Hai,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\72. Kuch Kuch Hota Hai.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\72. Kuch Kuch Hota Hai.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00204.npy,data\processed\phase2_feature_matrices\audio_00204.npy,313,30,created
7ltsfuHdqTZ5LwPpDy1q0v,"Chaiyya Chaiyya (From ""Dil Se"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\73. Chaiyya Chaiyya (From _Dil Se_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\73. Chaiyya Chaiyya (From _Dil Se_).mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00205.npy,data\processed\phase2_feature_matrices\audio_00205.npy,417,30,created
32DWojMZeZebVrfBkhAkKy,Barso Re,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\74. Barso Re.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\74. Barso Re.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00206.npy,data\processed\phase2_feature_matrices\audio_00206.npy,283,30,created
1gwO79MdYdumgIjxq8eCxB,Bahara,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\75. Bahara.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\75. Bahara.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00207.npy,data\processed\phase2_feature_matrices\audio_00207.npy,249,30,created
189DQylImZ1hGZaIpAQUzx,Moh Moh Ke Dhaage (Male),C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\76. Moh Moh Ke Dhaage (Male).mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\76. Moh Moh Ke Dhaage (Male).mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00208.npy,data\processed\phase2_feature_matrices\audio_00208.npy,323,30,created
251PNRmJU9KcUnFQAB5t6I,Kal Ho Naa Ho,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\77. Kal Ho Naa Ho.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\77. Kal Ho Naa Ho.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00209.npy,data\processed\phase2_feature_matrices\audio_00209.npy,288,30,created
0DXfJ2iKRDEG7rPgssWFea,"Rangisari (From ""Jugjugg Jeeyo"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\78. Rangisari (From _Jugjugg Jeeyo_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\78. Rangisari (From _Jugjugg Jeeyo_).mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00210.npy,data\processed\phase2_feature_matrices\audio_00210.npy,203,30,created
7pTYN6Gxy3MOibdXmkzc5V,Jhak Maar Ke,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\79. Jhak Maar Ke.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\79. Jhak Maar Ke.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00211.npy,data\processed\phase2_feature_matrices\audio_00211.npy,256,30,created
0l6g8Z8mqGbGXFOjigYetD,Hawayein,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\80. Hawayein.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\80. Hawayein.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00212.npy,data\processed\phase2_feature_matrices\audio_00212.npy,292,30,created
3jyqXdAjwqO3gFtjnYrbq9,"Ek Ladki Ko Dekha Toh Aisa Laga (From ""Ek Ladki Ko Dekha Toh Aisa Laga"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\81. Ek Ladki Ko Dekha Toh Aisa Laga (From _Ek Ladki Ko Dekha Toh Aisa Laga_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\81. Ek Ladki Ko Dekha Toh Aisa Laga (From _Ek Ladki Ko Dekha Toh Aisa Laga_).mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00213.npy,data\processed\phase2_feature_matrices\audio_00213.npy,123,30,created
0dLbrlAVPPjpPqnYfmJsWk,Tera Hone Laga Hoon,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\82. Tera Hone Laga Hoon.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\82. Tera Hone Laga Hoon.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00214.npy,data\processed\phase2_feature_matrices\audio_00214.npy,300,30,created
2RgvvnMwtP0R2OkVZmFvnV,"Ajab Si (From ""Om Shanti Om"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\83. Ajab Si (From _Om Shanti Om_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\83. Ajab Si (From _Om Shanti Om_).mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00215.npy,data\processed\phase2_feature_matrices\audio_00215.npy,261,30,created
2FCXQHugkoHE1K3tiDu8pu,"Agar Tum Saath Ho (From ""Tamasha"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\84. Agar Tum Saath Ho (From _Tamasha_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\84. Agar Tum Saath Ho (From _Tamasha_).mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00216.npy,data\processed\phase2_feature_matrices\audio_00216.npy,342,30,created
5O932cZmzOZGOGZz9RHx20,Khairiyat,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\85. Khairiyat.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\85. Khairiyat.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00217.npy,data\processed\phase2_feature_matrices\audio_00217.npy,239,30,created
6mTvwBzWTGDOVeCNQEqtOE,Soch Na Sake,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\86. Soch Na Sake.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\86. Soch Na Sake.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00218.npy,data\processed\phase2_feature_matrices\audio_00218.npy,261,30,created
5ZhKD46Q7mhsl0awl7ZMJc,"Jeena Jeena (From ""Badlapur"")",C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\87. Jeena Jeena (From _Badlapur_).mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\87. Jeena Jeena (From _Badlapur_).mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00219.npy,data\processed\phase2_feature_matrices\audio_00219.npy,228,30,created
5b9x5sRIzAgXQw0dhGORO1,Tu Hi Hai,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\88. Tu Hi Hai.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\88. Tu Hi Hai.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00220.npy,data\processed\phase2_feature_matrices\audio_00220.npy,217,30,created
1ai3itvPFcWilE9NX0JTCf,Mera Mann Kehne Laga,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\89. Mera Mann Kehne Laga.mp3,data\raw_playlist_songs_downloaded\hindi\study\Studying Bollywood Songs\89. Mera Mann Kehne Laga.mp3,C:\Users\prith\OneDrive\Desktop\music_pattern_based_recommendation_system\data\processed\phase2_feature_matrices\audio_00221.npy,data\processed\phase2_feature_matrices\audio_00221.npy,219,30,created
